attack_id,attack_name,is_subtechnique,adversary_details
attack-pattern--2e34237d-8574-43f6-aace-ae2915de8597,Spearphishing Attachment,True,"[{'intrusion_id': 'intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a', 'intrusion_name': 'Cobalt Group'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'campaign_id': 'campaign--46421788-b6e1-4256-b351-f8beffd1afba', 'campaign_name': '2015 Ukraine Electric Power Attack'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756', 'intrusion_name': 'admin@338'}, {'intrusion_id': 'intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1', 'intrusion_name': 'Windshift'}, {'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--f8cb7b36-62ef-4488-8a6d-a7033e3271c1', 'intrusion_name': 'WIRTE'}, {'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383', 'intrusion_name': 'Darkhotel'}, {'intrusion_id': 'intrusion-set--7f848c02-4d1e-4808-a4ae-4670681370a9', 'intrusion_name': 'BITTER'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--ead23196-d7b6-4ce6-a124-4ab4b67d81bd', 'intrusion_name': 'Inception'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--129f2f77-1ab2-4c35-bd5e-21260cee92af', 'intrusion_name': 'EXOTIC LILY'}, {'intrusion_id': 'intrusion-set--fa19de15-6169-428d-9cd6-3ca3d56075b7', 'intrusion_name': 'Ajax Security Team'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--03506554-5f37-4f8f-9ce4-0e9f01a1b484', 'intrusion_name': 'Elderwood'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f', 'intrusion_name': 'APT33'}, {'intrusion_id': 'intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411', 'intrusion_name': 'Molerats'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--94873029-f950-4268-9cfd-5032e15cb182', 'intrusion_name': 'TA551'}, {'intrusion_id': 'intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f', 'intrusion_name': 'RTM'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--54dfec3e-6464-4f74-9d69-b7c817b7e5a3', 'intrusion_name': 'Higaisa'}, {'intrusion_id': 'intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f', 'intrusion_name': 'Confucius'}, {'campaign_id': 'campaign--4603cf2f-06d0-4970-9c5d-5071b08c817f', 'campaign_name': 'Operation Dust Storm'}, {'intrusion_id': 'intrusion-set--62a64fd3-aaf7-4d09-a375-d6f8bb118481', 'intrusion_name': 'TA459'}, {'intrusion_id': 'intrusion-set--6fe8a2a1-a1b0-4af8-953d-4babd329f8f8', 'intrusion_name': 'BlackTech'}, {'intrusion_id': 'intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27', 'intrusion_name': 'Gorgon Group'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'intrusion_id': 'intrusion-set--88489675-d216-4884-a98f-49a89fcc1643', 'intrusion_name': 'Mofang'}, {'intrusion_id': 'intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050', 'intrusion_name': 'Naikon'}, {'intrusion_id': 'intrusion-set--c47f937f-1022-4f42-8525-e7a4779a14cb', 'intrusion_name': 'APT12'}, {'intrusion_id': 'intrusion-set--fe8796a4-2a02-41a0-9d27-7aa1e995feb6', 'intrusion_name': 'APT19'}, {'campaign_id': 'campaign--b4e5a4a9-f3be-4631-ba8f-da6ebb067fac', 'campaign_name': 'C0011'}, {'campaign_id': 'campaign--4c840263-bbda-440d-a22b-674679ddebf1', 'campaign_name': 'Operation Spalax'}, {'intrusion_id': 'intrusion-set--f047ee18-7985-4946-8bfb-4ed754d3a0dd', 'intrusion_name': 'APT30'}, {'intrusion_id': 'intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02', 'intrusion_name': 'Ferocious Kitten'}, {'intrusion_id': 'intrusion-set--03be849d-b5a2-4766-9dda-48976bae5710', 'intrusion_name': 'SideCopy'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--fd19bd82-1b14-49a1-a176-6cdc46b8a826', 'intrusion_name': 'FIN8'}, {'intrusion_id': 'intrusion-set--fed4f0a2-4347-4530-b0f5-6dfd49b29172', 'intrusion_name': 'Nomadic Octopus'}, {'intrusion_id': 'intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03', 'intrusion_name': 'LazyScripter'}, {'intrusion_id': 'intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4', 'intrusion_name': 'Mustang Panda'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3', 'intrusion_name': 'Transparent Tribe'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--38863958-a201-4ce1-9dbe-539b0b6804e0', 'intrusion_name': 'Machete'}, {'intrusion_id': 'intrusion-set--d0b3393b-3bec-4ba3-bda9-199d30db47b6', 'intrusion_name': 'FIN4'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--39d6890e-7f23-4474-b8ef-e7b0343c5fc8', 'intrusion_name': 'Andariel'}, {'intrusion_id': 'intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0', 'intrusion_name': 'TA2541'}, {'intrusion_id': 'intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960', 'intrusion_name': 'Tonto Team'}, {'intrusion_id': 'intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e', 'intrusion_name': 'Sidewinder'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c', 'intrusion_name': 'APT37'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--e5603ea8-4c36-40e7-b7af-a077d24fedc1', 'intrusion_name': 'IndigoZebra'}, {'intrusion_id': 'intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662', 'intrusion_name': 'APT1'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--6b9ebeb5-20bf-48b0-afb7-988d769a2f01', 'intrusion_name': 'DarkHydrus'}, {'intrusion_id': 'intrusion-set--6688d679-ccdb-4f12-abf6-c7545dd767a4', 'intrusion_name': 'The White Company'}, {'intrusion_id': 'intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694', 'intrusion_name': 'PLATINUM'}, {'intrusion_id': 'intrusion-set--f40eb8ce-2a74-4e56-89a1-227021410142', 'intrusion_name': 'Rancor'}, {'intrusion_id': 'intrusion-set--c4d50cdf-87ce-407d-86d8-862883485842', 'intrusion_name': 'APT-C-36'}, {'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'intrusion_id': 'intrusion-set--2fd2be6a-d3a2-4a65-b499-05ea2693abee', 'intrusion_name': 'Gallmaker'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--5e78ae92-3ffd-4b16-bf62-e798529d73f1', 'intrusion_name': 'Sharpshooter'}, {'intrusion_id': 'intrusion-set--76d59913-1d24-4992-a8ac-05a3eb093f71', 'intrusion_name': 'Dragonfly 2.0'}, {'intrusion_id': 'intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13', 'intrusion_name': 'Magic Hound'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}]"
attack-pattern--2edd9d6a-5674-4326-a600-ba56de467286,Credentials in Registry,False,[]
attack-pattern--2f41939b-54c3-41d6-8f8b-35f1ec18ed97,Stripped Payloads,True,[]
attack-pattern--2f6b4ed7-fef1-44ba-bcb8-1b4beb610b64,Component Object Model,True,"[{'intrusion_id': 'intrusion-set--269e8108-68c6-4f99-b911-14b2e765dec2', 'intrusion_name': 'MuddyWater'}, {'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}]"
attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,DLL Search Order Hijacking,True,"[{'intrusion_id': 'intrusion-set--c416b28c-103b-4df1-909e-78089a7e0e5f', 'intrusion_name': 'RTM'}, {'intrusion_id': 'intrusion-set--c5b81590-6814-4d2a-8baa-15c4b6c7f960', 'intrusion_name': 'Tonto Team'}, {'intrusion_id': 'intrusion-set--b74f909f-8e52-4b69-b770-162bf59a1b4e', 'intrusion_name': 'Whitefly'}, {'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--1f0f9a14-11aa-49aa-9174-bcd0eaa979de', 'intrusion_name': 'Evilnum'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--9735c036-8ebe-47e9-9c77-b0ae656dab93', 'intrusion_name': 'BackdoorDiplomacy'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}]"
attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,Automated Collection,False,"[{'intrusion_id': 'intrusion-set--2e290bfe-93b5-48ce-97d6-edcd6d32b7cf', 'intrusion_name': 'Gamaredon Group'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662', 'intrusion_name': 'APT1'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--85403903-15e0-4f9f-9be4-a259ecad4022', 'intrusion_name': 'FIN5'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--6eded342-33e5-4451-b6b2-e1c62863129f', 'intrusion_name': 'Confucius'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'campaign_id': 'campaign--26d9ebae-de59-427f-ae9a-349456bae4b1', 'campaign_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--56319646-eb6e-41fc-ae53-aadfa7adb924', 'intrusion_name': 'Tropic Trooper'}, {'intrusion_id': 'intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e', 'intrusion_name': 'Sidewinder'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4', 'intrusion_name': 'Mustang Panda'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'intrusion_id': 'intrusion-set--6b1b551c-d770-4f95-8cfc-3cd253c4c04e', 'intrusion_name': 'Frankenstein'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--30973a08-aed9-4edf-8604-9084ce1b5c4f,Clipboard Data,False,"[{'intrusion_id': 'intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80', 'intrusion_name': 'APT39'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--3120b9fa-23b8-4500-ae73-09494f607b7d,Proc Filesystem,True,[]
attack-pattern--31225cd3-cd46-4575-b287-c2c14011c074,Botnet,True,[]
attack-pattern--315f51f0-6b03-4c1e-bfb2-84740afb8e21,Password Managers,True,"[{'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'intrusion_id': 'intrusion-set--d8bc9788-4f7d-41a9-9e9d-ee1ea18a8cf7', 'intrusion_name': 'LAPSUS$'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--317fefa6-46c7-4062-adb6-2008cf6bcb41,AppInit DLLs,False,[]
attack-pattern--31a0a2ac-c67c-4a7e-b9ed-6a96477d4e8e,Gatekeeper Bypass,True,[]
attack-pattern--31fe0ba2-62fd-4fd9-9293-4043d84f7fe9,Drive-by Target,True,"[{'intrusion_id': 'intrusion-set--e44e0985-bc65-4a8f-b578-211c858128e3', 'intrusion_name': 'Transparent Tribe'}, {'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}, {'intrusion_id': 'intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1', 'intrusion_name': 'Dragonfly'}, {'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}, {'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c', 'intrusion_name': 'Threat Group-3390'}, {'campaign_id': 'campaign--ab747e62-1bcb-479f-a26b-1cd39d413d81', 'campaign_name': 'C0010'}]"
attack-pattern--322bad5a-1c49-4d23-ab79-76d641794afa,System Service Discovery,False,"[{'intrusion_id': 'intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90', 'intrusion_name': 'BRONZE BUTLER'}, {'intrusion_id': 'intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca', 'intrusion_name': 'TeamTNT'}, {'intrusion_id': 'intrusion-set--01e28736-2ffc-455b-9880-ed4d1407ae07', 'intrusion_name': 'Indrik Spider'}, {'intrusion_id': 'intrusion-set--4ca1929c-7d64-4aab-b849-badbfc0c760d', 'intrusion_name': 'OilRig'}, {'intrusion_id': 'intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6', 'intrusion_name': 'Turla'}, {'intrusion_id': 'intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11', 'intrusion_name': 'Aquatic Panda'}, {'intrusion_id': 'intrusion-set--7ecc3b4f-5cdb-457e-b55a-df376b359446', 'intrusion_name': 'Poseidon Group'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--8c1f0187-0826-4320-bddc-5f326cfcfe2c', 'intrusion_name': 'Chimera'}, {'intrusion_id': 'intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c', 'intrusion_name': 'Ke3chang'}, {'intrusion_id': 'intrusion-set--cc613a49-9bfa-4e22-98d1-15ffbb03f034', 'intrusion_name': 'Earth Lusca'}, {'campaign_id': 'campaign--b03d5112-e23a-4ac8-add0-be7502d24eff', 'campaign_name': 'Operation Wocao'}, {'intrusion_id': 'intrusion-set--16ade1aa-0ea1-4bb7-88cc-9079df2ae756', 'intrusion_name': 'admin@338'}, {'campaign_id': 'campaign--93c23946-49af-41f4-ac03-40f9ffc7419b', 'campaign_name': 'Operation CuckooBees'}, {'intrusion_id': 'intrusion-set--6a2e693f-24e5-451a-9f88-b36a108e5662', 'intrusion_name': 'APT1'}, {'intrusion_id': 'intrusion-set--28f04ed3-8e91-4805-b1f6-869020517871', 'intrusion_name': 'Operation Wocao'}]"
attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,Network Sniffing,False,"[{'intrusion_id': 'intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192', 'intrusion_name': 'Sandworm Team'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'campaign_id': 'campaign--46421788-b6e1-4256-b351-f8beffd1afba', 'campaign_name': '2015 Ukraine Electric Power Attack'}, {'intrusion_id': 'intrusion-set--fbd29c89-18ba-4c2d-b792-51c0adee049f', 'intrusion_name': 'APT33'}, {'intrusion_id': 'intrusion-set--813636db-3939-4a45-bea9-6113e970c029', 'intrusion_name': 'DarkVishnya'}, {'intrusion_id': 'intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c', 'intrusion_name': 'APT28'}, {'intrusion_id': 'intrusion-set--7a0d4c09-dfe7-4fa2-965a-1a0e42fedd70', 'intrusion_name': 'Stolen Pencil'}]"
attack-pattern--327f3cc5-eea1-42d4-a6cd-ed34b7ce8f61,Application Deployment Software,False,[]
attack-pattern--32901740-b42c-4fdd-bc02-345b5dc57082,Code Signing,True,"[{'intrusion_id': 'intrusion-set--3753cc21-2dae-4dfb-8481-d004e74502cc', 'intrusion_name': 'FIN7'}, {'intrusion_id': 'intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b', 'intrusion_name': 'Scattered Spider'}, {'intrusion_id': 'intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0', 'intrusion_name': 'Patchwork'}, {'intrusion_id': 'intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f', 'intrusion_name': 'Kimsuky'}, {'intrusion_id': 'intrusion-set--06a11b7e-2a36-47fe-8d3e-82c265df3258', 'intrusion_name': 'GALLIUM'}, {'intrusion_id': 'intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7', 'intrusion_name': 'APT41'}, {'campaign_id': 'campaign--78068e68-4124-4243-b6f4-76e4e5be8a06', 'campaign_name': 'C0015'}, {'intrusion_id': 'intrusion-set--df71bb3b-813c-45eb-a8bc-f2a419837411', 'intrusion_name': 'Molerats'}, {'campaign_id': 'campaign--4553292d-12c6-4a93-934d-12160370d4e0', 'campaign_name': 'Operation Honeybee'}, {'campaign_id': 'campaign--0257b35b-93ef-4a70-80dd-ad5258e6045b', 'campaign_name': 'Operation Dream Job'}, {'intrusion_id': 'intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9', 'intrusion_name': 'Ember Bear'}, {'intrusion_id': 'intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a', 'intrusion_name': 'Lazarus Group'}, {'campaign_id': 'campaign--808d6b30-df4e-4341-8248-724da4bac650', 'campaign_name': 'SolarWinds Compromise'}, {'intrusion_id': 'intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c', 'intrusion_name': 'Moses Staff'}, {'intrusion_id': 'intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321', 'intrusion_name': 'Silence'}, {'intrusion_id': 'intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7', 'intrusion_name': 'Wizard Spider'}, {'intrusion_id': 'intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e', 'intrusion_name': 'Leviathan'}, {'intrusion_id': 'intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb', 'intrusion_name': 'FIN6'}, {'intrusion_id': 'intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f', 'intrusion_name': 'menuPass'}, {'intrusion_id': 'intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c', 'intrusion_name': 'PROMETHIUM'}, {'intrusion_id': 'intrusion-set--9e729a7e-0dd6-4097-95bf-db8d64911383', 'intrusion_name': 'Darkhotel'}, {'intrusion_id': 'intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d', 'intrusion_name': 'TA505'}, {'intrusion_id': 'intrusion-set--5cbe0d3b-6fb1-471f-b591-4b192915116d', 'intrusion_name': 'Suckfly'}, {'intrusion_id': 'intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6', 'intrusion_name': 'LuminousMoth'}, {'intrusion_id': 'intrusion-set--c5947e1c-1cbc-434c-94b8-27c7e3be0fff', 'intrusion_name': 'Winnti Group'}, {'intrusion_id': 'intrusion-set--dcd81c6e-ebf7-4a16-93e0-9a97fa49c88a', 'intrusion_name': 'CopyKittens'}, {'intrusion_id': 'intrusion-set--dc5e2999-ca1a-47d4-8d12-a6984b138a1b', 'intrusion_name': 'UNC2452'}, {'intrusion_id': 'intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542', 'intrusion_name': 'APT29'}, {'intrusion_id': 'intrusion-set--ebb73863-fa44-4617-b4cb-b9ed3414eb87', 'intrusion_name': 'Honeybee'}]"
attack-pattern--3298ce88-1628-43b1-87d9-0b5336b193d7,Data from Cloud Storage,False,"[{'intrusion_id': 'intrusion-set--c21dd6f1-1364-4a70-a1f7-783080ec34ee', 'intrusion_name': 'Fox Kitten'}, {'campaign_id': 'campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa', 'campaign_name': 'C0027'}]"
attack-pattern--32ad5c86-2bcf-47d8-8fdc-d7f3d79a7490,Runtime Data Manipulation,True,"[{'intrusion_id': 'intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340', 'intrusion_name': 'APT38'}]"
attack-pattern--341e222a-a6e3-4f6f-b69c-831d792b1580,Credentials in Registry,True,"[{'intrusion_id': 'intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e', 'intrusion_name': 'APT32'}]"
